year,title_ab
2018,"Role Regeneration as a Pathway to Powerless Category Persistence. We explore how a category comprised of relatively powerless members and lacking centralized leadership persisted throughout decades of unprecedented disruptions. Drawing on interview and archival data we capture the responses of U.S.-based privately-owned travel agencies to industry deregulation, the emergence of online competition, the 9/11 terrorist attacks and the cessation of airline ticket commissions. We find that during this time, category members individually altered their reliance on specific roles, in response to the needs of their immediate stakeholders and available technologies. Some historic roles were resurrected by agents who leveraged their longevity in the category, while others were adapted to the contemporary context. We find three mechanisms  leveraging longevity, tapping networks, and technology investing  that drove the collective regeneration of the categorys roles, enabling its persistence. We contribute to theory by demonstrating how seemingly powerless actors shape category dynamics through unwitting agency, complementing an emphasis on strategic action. Through demonstrating how roles influence categorization, we also contribute to theory on the benefits to category ambiguity, and the role of social context in shaping categories."
2018,"Inter- professional categorization in accounting regulation We examine the SECs Modernization of Oil and Gas Reserves project to highlight the role of categories and professional interactions in accounting regulation. Drawing from analysis of regulatory documents and interviews with key actors, we find that accounting and engineering professionals are engaged in mutually reinforcing category (re-) construction. Previous research has emphasized professional competition and neglected the important role of ambiguity, in our case associated with the characteristics of knowledge objects and technologies themselves. We view corporate financial reporting as networked and distributed, where intersecting complementary professional knowledge systems occupy the same reporting and regulatory space. In oil and gas reporting, the practices of identification, classification and estimation are fraught with uncertainty of the object. We find that, as a way to stabilize uncertainty, professionals collaborate on embedding ambiguity within the revised regulations, maintaining the categories, practices and measurement technologies, and acceptable ways of knowing the products."
2018,"Cultural Transmission & Variation in Organizational Populations: A Formal Model What explains the diversity of firm cultures in organizational populations? While research on culture has made significant strides in understanding intra- organizational cultural processes, it has largely taken for granted the existence of variation in organizational culture across firms. In this paper, I develop a formal model to understand cultural variation in populations as a function of cultural transmission both within and between firms. Bridging cultural processes like employee recruitment, socialization, and turnover with labor market mechanisms, the model conceptualizes individual employees as 'cultural carriers' that move between firms. Based on agent-based simulations of this model, I find that population-level dynamics have significant and surprising consequences, often disrupting the intentions of firm-level practices. For example, within-industry employee mobility may suppress overall cultural variation. As a result, more deliberate organizational practices like culturally selective hiring and lower turnover may actually result in greater cultural diversity, rather than homogeneity, within firms. Importantly, the model validates the significance of and provides a basis for the study of inter- organizational cultural processes."
2018,"International Replication of Cultural Products: A Configurational Approach The research of replication as strategy has uncovered contingencies governing the replication of routines and business models, however, less attention has been paid to the replication of products that are symbolic rather than utilitarian in nature, or cultural products. This paper aims to fill this gap in academic research by drawing from literature on strategy in cultural industries and analyzing international replication of cultural products. Using a sample of television formats and their adaptations in two different countries, I use fuzzy set qualitative comparative analysis to find out what configurations of antecedents are consistently associated with successful and unsuccessful replicas. The configurational approach uncovers that replication of cultural products is a balancing act. Results indicate that some adaptation, particularly in categorizing a cultural product as belonging to a certain genre, is crucial. However, adaptation efforts need to be consistent, and if value claims of the product are changed without adapting the genre positioning, the replica runs the risk of failure."
2018,"Bridging Divides: Translating Sustainable Livelihoods to Indonesia through Empowerment Work This study delivers insights into how heterogeneous promoters and adopters of an idea can overcome asymmetries regarding their life- worlds and positions of power to achieve idea translation. Based on the case of the translation of the concept of sustainable livelihoods to Indonesia, which involved rural farmers and an international conservation NGO, we argue that translation involving heterogeneous actors requires multiple dimensions of institutional empowerment work jointly executed through promoters, adopters and boundary-spanning intermediaries. First, political empowerment work refers to building structures for the participation of the low- power stakeholders during translation, enabling adopters to actively contribute their perspectives. Second, social empowerment work relates to establishing relationships between promoters and adopters that support the process of translation, through addressing a lack of interpersonal trust and adopters identification with an idea. We contribute through developing a processual view of translation, which complicates the largely one-directional notion of translation prevalent in the literature. Furthermore, we present types of institutional work required to establish cooperation among heterogeneous actors, a dimension of work that has so far been understudied, and deliver insights into tackling grand challenges involving outsider-driven institutional change."
2018,"Valence in Organizational Culture: Cultural Alignment, Employee Satisfaction, and Market Performan Prior research has emphasized the importance of a strong culture for firm performance, defining cultural strength on the basis of employee agreement about the beliefs, norms and values that are prized by a firm. We refine the established notion of strong culture by proposing that strong cultures encompass two possibilities: (i) having a high level of alignment in what employees describe as positive aspects of culture and (ii) having a high level of alignment in what employees describe as negative aspects of culture. We argue that these two types of cultural strength differently impact how employees evaluate their organizations and how the market anticipates the future performance of these organizations. We adopt a language-based model to measure cultural alignment among employees using over 100,000 unique employee reviews of 816 publicly traded firms across different industries on the Glassdoor website, an online career intelligence platform. Consistent with our theoretical arguments, we find that greater agreement on what employees consider as positive aspects of culture is positively associated with employee satisfaction and market performance. We also find that a higher level of agreement on what employees deem negative aspects of culture portends devaluation of an organization by its employees and by the stock market. Additionally, we find that agreement on negative cultural attributes, compared to agreement on positive cultural attributes, has a greater impact on employees' and the market's evaluation of organizations. We offer insights for managerial practice by suggesting that focusing on eliminating negative aspects of culture that employees agree on will have a greater payoff than focusing on boosting agreement about positive aspects. Contributions to the organizational culture literature are discussed."
2018,"Cultural Entrepreneurship: Towards a Theory of Meaning Cultivation Culture is critical for organizational and entrepreneurial outcomes, and the notion of cultural entrepreneurship is increasingly gaining currency for shedding light on the ways actors rally support for new ideas or products, or break new ground at the collective level of an industry or a market category. Despite the broad potential of cultural entrepreneurship, however, current understandings undertheorize the role that culture plays in the process, remain confined to the study of new venture legitimation and resource acquisition, or narrowly emphasize storytelling over other cultural mechanisms. Addressing these shortcomings, this paper builds an overarching framework of cultural entrepreneurship. First, we squarely put culture in cultural entrepreneurship and recast the notion as a process of meaning cultivation. We then take cultural entrepreneurship beyond entrepreneurship by delineating its conceptual boundaries in a way that is not empirically grounded but theoretically driven. Finally, beside storytelling, we advocate for a richer understanding of the cultural vehicles by which new meanings are cultivated. In sum, our central contribution is to broaden our understanding of what cultural entrepreneurship is, where it occurs, and by which means."
2018,"De-centring the field: Using post-colonial theory to infuse power into institutional theory Institutional theory has often been criticized for not taking the question of power seriously in its analyses. In this paper, drawing on John Mohrs critique of the spatial metaphor of the institutional field that dominates institutional theory, we argue that one of the key problems in addressing power are the analytical conventions that take the field as a flat terrain of networked relations. We use post- colonial and feminist theory as a lens on the field metaphor used in institutional theory, to further problematize how the binary of the centre and periphery in the field ignores relationships of power that in effect are tacit in this division. This is especially evident in the point of departure used to delineate the field where the point of view of the central or more powerful actors is paramount in what gets constituted as a field. In our discussion, we propose four reasons for why it is essential to shift the analytical standpoint to one that of the peripheral actors within a field in order to reinvigorate and enable a better discussion of power within institutional theory."
2018,"Do institutions still matter? A replication of zuckers (1977) classic experiment. Institutional theory has become one of the dominant approaches to understanding organizations. Although, many institutionalists started to address the role of agency most scholars, however, seem to agree on the idea that institutions guide individual actions. Some scholars have suggested the need to return to some of the core theoretical statements and proposed relationships in institutional theory. In this paper we take up this challenge. In doing so, we replicate Zuckers (1977) classic experiment one of the seminal papers on which much of institutional theory (or at least an important strand of institutional theory) was build. However, we did not find any support for the three hypotheses originally developed by Zucker. To a large extent Zuckers (1977) findings are not replicable in our context. This may not come as a complete surprise given that our study was conducted 40 years after the original study, and in a different context. Yet, the results from our control group are strikingly similar compared to the original study."
2018,"From Micro-Level Research to Microfoundations of Institutions: Review, Synthesis, and Challenges Institutional theorists have recently called for the development of the microfoundations of institutional theory. This call coincides with noteworthy progress in research that has used institutional theory to explore micro-level phenomena. It is surprising though that calls for building microfoundations largely operate outside of the body of literature that has captured dynamics on the micro level. That is calls for building microfoundations highlight needs to build further links between institutional theory with other theories known from sociology and organization theory as opposed to effectively capitalizing on the existing research that has attended to micro-level phenomena. Thus, we complement this work by a systematic review of micro level research within institutional theory to outline how this could be used to build microfoundations of institutions. This is important because continuously adding links with other theories is likely to increase surplus value of the idea of microfoundations."
2018,"Multilevel Structure of Interorganizational Networks: Theoretical Mechanisms and Empirical Tests A distinctive feature of formal organizations as social actors is their changeable internal structure. Yet, studies of interorganizational networks typically take internal organizational structure as given, thus assuming that internal organizational change does not affect external relations with partners. This assumption is problematic because network mechanisms potentially affecting partner selection decisions, such as homophily, transitivity or reciprocity, depend delicately on the internal resources controlled by partners. Surprisingly, we know little about how these basic network mechanisms operate when the internal structure of organizational nodes changes. To bridge this gap, we present a multilevel network framework linking change in interorganizational networks to change in internal organizational structure. Change occurring at the former (interorganziational) level involves change in the portfolio of network ties to external partners  and hence change in the set of extramural resources that organizations may access through partners. Change occurring in the latter (intraorganizational) level involves change in the portfolio of internal activities that organizations hold  and hence change in the pool of internal knowledge, competences and experiences that organizations control. We propose models that specify how processes of change across these two levels of action are connected. We test the empirical value of these models on data that we have collected on a community of hospital organizations connected by patient referral relations. We focus on the interaction between process or change in external network partners and internal activities. We outline the general implications of the study for future research on the evolutionary dynamics of interorganizational networks."
2018,"Dynamic Process Model of Brokerage for Systemic Social Impact Achieving systemic impact to address complex societal problems calls for structural shifts in underlying socioeconomic arrangements and mobilizing stakeholders from different sectors. Motivated by the question of how disconnected and isolated actors connect together to collectively contribute to transformation in an ecosystem, through a qualitative historical analysis of the case of the largest food security organization in Canada, we examine the role of brokerage organizations toward systemic social impact. Using a process lens, we provide evidence for the evolution of an iungens brokerage organization and illustrate how brokerage organizations dynamically and progressively switch between brokerage rolesmediation and catalysis in order to ensure transfer of capital across the actors while building connections and enriching them for partnerships. Our results bring back mediation mechanisms as crucial to structural solutions in the contexts where already existing arrangements are not sufficient for a collective outcome. We also find that brokers can trigger long-term systemic effects by creating and showcasing a model of brokerage in the system that is replicable by other actors in their absence."
2018,"The Network Structure of Bad Jobs: How Market Constraint Undermines Job Quality Power and dependence in economic exchange shape companies strategy. When firms or industries are heavily dependent on concentrated and powerful upstream suppliers or downstream buyers, this can constrain their opportunities to gain competitive advantage and capture economic rents. At the extreme, heavy dependence on powerful suppliers or buyers can result in constrained alternatives and limited opportunities. We argue that these dynamics affect job quality. Drawing on ideas from social network analysis and resource-dependency theory, this paper offers a structural account of industry earnings and job quality differences based on inter-industry exchange patterns. In particular, we build on Burts seminal approach to analyzing structural autonomy and constraint in economic exchange using industry input- output tables. We calculate market constraint measures for recent years in the U.S. and link these with CPS data on individual wages and job quality. Analyses reveal that workers in more constrained industries, by virtue of their exchange dependence on highly concentrated industries, face a wage penalty, are more likely to experience non-standard employment, and have less access to employer-provided healthcare and retirement pensions. Our theory and results suggest that decentralized modes of economic governance have negatively affected workers."
2018,"The (State-Private) Ties that Bind: Status, Occupations, and Economic Development in India Governments often undertake economic development initiatives to facilitate growth. In studying such projects and policies, sociologists have identified productive collaborations between state officials and private sector representatives as a key component of successful initiatives. Scholars argue that strong state-private ties allow for greater exchange of technical expertise and are mutually beneficial. In this study, we present a case that challenges the familiar perspective that strong state-private ties are associated with successful initiatives. We examine how officials in the Indian government collaborated with private sector representatives to design and implement an industrial crafts park that ultimately failed to achieve its economic goals. Using ethnographic observations, interviews, and supplemental survey data, we show that status biases in tie formation and occupational heterogeneity in the private sector make state officials vulnerable to designing programs that are misaligned with private sector needs, even when they work closely with private sector representatives. This study reveals how micro-level interaction patterns aggregate to influence large-scale development outcomes. More broadly, it highlights an important but undertheorized pathway by which bureaucrats may inadvertently cement social stratification through the very projects that aim to alleviate economic inequality."
2018,"Inadvertent Tacit Knowledge Transfer Through Work Routines In Innovation Teams. This qualitative inductive study of five high-end cutting-edge culinary R&D; teams in the US and Europe extends existing knowledge transfer research by showing how tacit knowledge can be transferred inadvertently in the course of everyday organizational routines. Specifically, I find that the iterative prototype-oriented product development routines commonly used to manage innovation and new product development enable inadvertent tacit knowledge transfer through the receipt, integration, and testing of rich information contained in prototype-focused feedback. I identify three distinct feedback practices that enrich the information content of feedback: Group (vs individual) feedback sessions, use of concrete exemplars (vs abstract concepts) in feedback, and outcome-focused (vs process- focused) feedback. Based on these findings, I develop a process theory of individual-level tacit knowledge acquisition through test-feedback-update cycles in the context of routine work."
2018,"Managing the Trade-Off Between Delegation and Task Interdependence in Creative Teams In this study we analyze the interactive effects of delegation of decision rights (task autonomy) and team task interdependence on creative team performance. Creative teams are characterized by a high requirement for both autonomy and task interdependence, suggesting that ideally creative teamwork should be designed in a way that both are maximized. However, we expect that giving team members higher autonomy will in fact undermine the positive effect of more task interdependence on team creativity and vice versa. Most importantly, while the trade-off between autonomy and team task interdependence is inherent in the nature of creative work, we argue that some creative teams are better able to deal with this trade-off than others, depending on the presence of selection, training and cultural control as mechanisms for supporting successful team self-control. Such clan control enables teams to efficiently self-manage and self-regulate team activities in order to reconcile high task interdependence and high task autonomy (team self-control). We test our hypotheses using survey data collected from 101 teams and 372 individuals in 53 marketing agencies, and find evidence that is consistent with our predictions."
2018,"The Role Differentiation Problem in Reassembled Innovation Teams Do teams reassembled with same members (i.e., reassembled teams) generate greater innovation outcomes? Previous research on this question has found mixed results, which we consider to be the outcome of a limited number of articulations of the processes by which reassembly influences innovation outcomes. In this study, we posit a disadvantage of reassembled innovation teams that results from the role differentiation problem: in reassembled teams each members role becomes more clearly differentiated, which results in limiting the within-team interactions that are critical for generating new ideas. We also argue that some structural conditions alleviate or deteriorate the role differentiation problem, suggesting that carefully designed reassembled teams can avoid this problem. Our analysis of the patent application data of a major Japanese technology firm offers considerable support to our argument. The results capture the occurrence of Silo Effects in reassembled teams, and confirm that fragmentation, specialization, and the division of labor can sometimes cause damage and impair the creation of new knowledge."
2018,"Utilitarian Partnering for Innovation: The Role of High-powered Incentives The dominant argument in the literature on incentives for innovation is that high- powered incentives (e.g., pay-for-performance) have detrimental effects on innovation outcomes. We reassess this argument by focusing on how firms adoption of high-powered incentives promote firm innovators adaptive behavior and, in particular, engender their changes in partnering with others in forming innovation teams. We propose the idea of utilitarian partnering, or partnering with others in team formations to enhance the instrumental value of others knowledge. We predict that when a firm adopts high-powered incentives, firm innovators have fewer individual projects, form teams with more members, avoid partnering with repeated partners and partners with greater knowledge overlap, and prefer partnering with high-performing others. Such newly generated partnering patterns enable firm innovators non-local search in processes of knowledge recombination and result in greater innovation outcomes. We use the patent application data of a Japanese electronics manufacturer and conduct difference-in-difference analyses to assess the effects of the firms adoption of high-powered incentives. We find support for our arguments about firm innovators utilitarian partnering under high- powered incentives."
2018,"How Categories Shape the Value of Innovations This study challenges the idea that categories have little relevance for understanding how innovations are valued. Categories scholars have had difficulty accounting for such contexts because valuation is often based on forward influence rather than hierarchical rankings and consumption decisions. In comparison, innovation studies have focused on the link between an innovations attributes and its value, while largely overlooking the effects of broader socio-cognitive structures such as categories. We address this gap by combining insights about categories and recombinant search to predict when an innovation is likely to be noticed and built upon by others within the same versus different categories. We then consider how a categorys position within a classification system affects the likelihood of the innovations therein being noticed in cross-category search, and how this relates to overall influence. We test our predictions with a quasi-experiment that uses data from 8,823 patent families to compare how the influence of the exact same innovation varies based on its categorization in different patent systems. This approach isolates the role of categories in valuation and shows that considerable variance is explained by an innovations position within a given category and by that categorys position relative to others in a classification system."
2018,"The Sound of Finance: The Impact of Categorization and Linguistic Congruence on IPO Underpricing While categorical ambiguity impacts negatively firm value in some research, others estimate that congruence with evaluators theory of value matters more than prima facie categorical ambiguity. This paper addresses these theoretical and empirical puzzles in a novel fashion, using linguistic patterns of 2930 firms going public and all institutional investors in the US from 1996 to 2015. In isolation, we find as expected that (1) as the linguistic information contained in IPO prospectus is categorically ambiguous, the IPOs stock return on the first day of trading (underpricing) is lower; and (2) the linguistic congruence of an IPO across institutional investors (average consensus across theories of value and variation in consensus) increases underpricing. When combined, the direct effect of categorical ambiguity dissipates, suggesting the prevalence of the theory of value arguments over categorization based on prototypes. We discuss the theoretical implications of these findings for research on market categories, firm valuation, and language using big data."
2018,"Toward a Strategic Perspective on Categorization Existing research believes that the categorization process is exogenous, and penalties arise when organizations attempt to straddle categories. However, category spanners are widely seen in modern society, implying that unidentified mechanisms may trigger organizations to cross category boundaries. I hence argue that the categorization process is endogenous to organizations to some extent, and internal organizational agents play an important role in shaping the category domain the focal organization claims in. Using a large dataset from online film databases, I study the categorization of feature films in North America. I find that the team- and personal- level attributes of a film crew, including the producer, director, and casts, deeply affect the genre labels the focal film will receive from audiences. In addition, the extent to which the film crew interferes in the categorization process ultimately affects the box office gross of the focal film. My research advances category research by framing categorization as a producer-centric, rather than an audience-centric, process, and recognizing the role of organizational agents in product categorization."
2018,"Blurred Lines: Market Democratization and Crossover Production in the US Commercial Music Industry New technologies have eroded the boundaries between professionals and lay actors and democratized marketplaces by empowering the latter. How does the democratization of a market influence producers' boundary spanning decisions? Compared to lay actors, professionals specialized in the market may be more knowledgeable about its boundaries and benefit more from a clearly defined market. As the power shifts from professionals to laypeople, producers may be more likely to span market boundaries in hope of reaching a larger audience. The general trend of boundary spanning may also open up niches for authentic products in the core of the market. As a result, some producers may choose not to span boundaries in order to appeal to audiences who value authenticity. I exploit a Billboard chart policy shock that shifted the power from genre radio stations to casual listeners in some music markets. Using a measure of crossover based on acoustic features of the song recordings, I find that average producers increasingly borrow elements from other musical genres after democratization. Meanwhile, the democratized market as a whole becomes less distinctive from others. Moreover, the crossover effect is driven by established firms and generalist organizations. This study offers important and nuanced implications for product variety, market boundaries and the rise of lay actors in the market."
2018,"Old at Heart, Young at the Periphery: An Age-Dependence Approach to Resource Partitioning This study examines how the age of categories and organizations within an industry affects the likelihood of de novo entry. Whereas previous literature on age dependence focused on the effects of aging for individual organizations, we analyze how aging processes drive the evolution of markets. We offer an age-related explanation for the mechanism of resource partitioning, i.e., the relative increase in the number of new entrants in a markets periphery as a result of increasing concentration among central incumbents. We theorize that, as the incumbents within a category grow older, their capacity to undertake structural changes diminishes: coupled with evolving audience preferences, this generates a gap between what the incumbents are capable to offer and what the audience demands, hence creating opportunities for new entrants to step into the market. We also conjecture that such entry opportunities are more likely in younger categories, where the audiences preferences change more rapidly. We test our arguments through a longitudinal study of market segments in the recording industry."
2018,"Novelty and Market Success: Evidence from the Movie Industry Does novelty mean commercial success? We examine this question in the context of movie industry where creativity is assumed to be the key to success. The paper uses the movie data from 1911 to 2016 to examine the impact of novelty in movie plot on the box office performance. We hope to understand if novelty in movie plot leads to better commercial success. We find that there is an inverted-U shape relationship between the novelty of a movie plot, and the box office earnings. This implies that the positive effects of the novelty of a movie plot has on the commercial success changes into a negative, after the optimal level. This result should shed new light on our understanding how or if novelty leads to commercial success."
2018,"Social Mechanisms of Local Knowledge Spillover in the Geography of Innovation We connect the insight that social environments are conducive to individual creativity with the observation that creative persons are attracted to regions in which they can live out their creativity, and in doing so, indirectly contribute to the social environments and creative potential of those regions. We capture the resultant dynamics in a network theory of localized knowledge spillovers. We test this theory using two independently curated, historical datasets. The first consists of the geocoded places and years of the births and deaths of 142,902 creative persons of the secular world who lived in Europe between 1000 and 1900 A.D. The second dataset consists of geocoded places and founding years of 4,220 monasteries of the largest 81 Roman-Catholic Orders in Europe in that period. Between 1000 and 1900 A.D., monastery foundings were entrepreneurial acts, that is, local organizational innovations that require a high degree of creativity and problem-solving. As monastery foundings clearly fall outside the domain of the investigated creative persons, regional variation in monastery founding rates allow us to examine knowledge spillovers resulting from the agglomeration of creative persons in particular regions and at particular times. We extend the proposed network theory of knowledge spillovers to a life-cycle explanation for the rise and decline of regional clusters over time."
2018,"Is there a Gender Gap in the Novelty of Creative Products? Despite the large numbers of women trained and employed in creative fields, perceptions of creative achievement in the fields of art, music, and literature remain biased by gender. Most recent efforts to understand this puzzle focus on demand- side explanations: the extent to which audiences assign less value to creative products made by women. In contrast, this paper identifies the extent to which there is a gender gap in the novelty of creative products produced by male and female artists. Using an exhaustive dataset describing nearly 500,000 songs written and released between 1955 and 2000, we (1) construct a measure of musical novelty and (2) test whether there are any systematic differences in creative output by gender. We then (3) analyze some of the structural and cultural conditions that co-vary with these differences, in an effort to identify the origins of potential inequality. Results suggest that, although there is not a significant difference in the overall novelty of songs produced by men versus women, certain conditions lead to a creativity advantage for each gender. Songs created by the most popular female artists tend to be more novel than those created by their male counterparts, while songs in the right tail of the novelty distribution are more likely to be created by men."
2018,"Scaling deep or scaling up?How relational mechanisms affect the scaling of social innovation While literature on social entrepreneurship has recently turned attention to how social enterprises manage the relational dynamics of social innovation, most empirical studies have focused on the formation of partnerships and alliances as a driver of the development of social innovation. This paper contributes to the scholarly debate by further unpacking the relational mechanisms required to ensure the partnership success in scaling social innovation. By problematizing the relationship between relational mechanisms and the achievement of different scalability objectives, we hypothesize that the development of social innovation partnerships characterized by process-based trust is conducive to their success in better serving the needs of a given community (i.e., scaling deep) in particular under conditions of environmental uncertainties, while brokered access and formal mechanisms enhance partners ability to expand their initiatives in new communities (i.e., scale up). We develop our context-specific hypotheses in the Italian social innovation field based on an original database of Italian social innovation partnerships."
2018,"The Roots of a Hybrid: The Impact of Adoption Conditions on Organizational Hybridity As organizational hybridity has proliferated across a growing number of sectors, the topic has increasingly attracted the attention of scholars. Researchers have largely been interested in the tensions that hybrid organizations face, especially how organizational leaders might manage these tensions. Yet, little attention has been paid to how organizations become hybrid in the first place. This is problematic because hybridization processes are likely to determine what tensions arise and if and how leaders might respond to those tensions. In particular, I consider how variation in when and why an organization becomes hybrid is likely to shape organizational leaders understanding of the hybridity, the extent to which organizational members are likely to identify with each aspect of the hybridity, and leaders ability to manage those identifications. I suggest that these factors determine the nature and extent of associated intra-organizational conflict. Further, although scholars have suggested that hybrid organizations often face challenges associated with excessive conflict, I argue that later introductions of hybridity are likely to generate insufficient conflict. My analysis suggests we need to rethink many of our core assumptions about organizational hybridity and direct our focus towards understanding hybridization as a dynamic process."
2018,"Inside a Multinational Corporation Combining Commercial and Social Objectives This qualitative study explores whether, and if so how, a multinational corporation can organize itself to develop internal ventures that pursue blended, commercial and social, value at the base of the pyramid (BoP). Comparing four such BoP ventures combining commercial and social objectives inside a multinational corporation, we find that structural origins (differentiated or integrated) and operational relatedness (higher or lower) did not determine whether BoP ventures could develop internally. We find that BoP ventures with different structural origins and degrees of relatedness developed internally, instead of spinning out from the corporation, by extricating from standard corporate rules primarily centered on short-term profit maximization and corresponding uncertainty avoidance. They did so with the support of top and senior managers from organizational units with high decision-making power, who could thereby play the role of extricator. This rule extrication involved three components: permission, which authorized departure from standard activities; fluid metrics, which provided a rationale for high risk and uncertainty; and an expedient process, which provided space for experimentation over time. Overall, this study contributes to emergent theory of how large corporations can fulfill the growing external demands and their own internal commitments to deliver social value alongside profit."
2018,"Organizational Identification in Hybrid Organizations Hybrid organizations are governed by multiple, possibly contradictory institutional logics, challenging their members on the clarity of organizational goals and consistency of activities. Here we explore how an organizations hybridity affects members organizational identification. Using institutional and self-affirmation theory, we pose a negative relationship between an individuals purism  being committed to only one of the logics present  and their identification with a hybrid organization. We further argue that this negative effect of purism is mitigated by the individuals perception of senior managers values and beliefs and the individuals perception of the compatibility of the logics governing the hybrid organization. We test and find support for our hypotheses using multi-source data on 624 scientists at a leading research university. Our study contributes to work on hybrid organizations by proposing self-continuity as the determining mechanism for organizational identification in this context. We also contribute to studies of individual responses to institutional complexity by identifying an important organizational-level outcome of these responses."
2018,"Life beyond emergence: Institutional intermediaries and the persistence of hybrid forms We report on a multi-level longitudinal study investigating a population of public-private hybrid organizations in the Italian healthcare field, where a public service and quasi-market logic coexist. A combination of survey, interviews and archival data allowed us to trace the dynamics of persistence and decay of two hybrid templates over 25 years (1992-2016). By bridging the literature on institutional complexity and hybrids with insights from imprinting, we illuminate the role of field-level actors (regional authorities) who as institutional intermediaries and agents of recursive imprinting embed their prioritization of institutional logics in distinct templates for organizing, and provide them to hybrid organizations during multiple sensitive periods over time. Our findings draw attention to the differential institutional capacity of institutional intermediaries to prioritize and enforce institutional logics, and to the diverse relational, procedural and discursive mechanisms they employ during imprinting processes. Ultimately, our findings advance the understanding of how certain hybrid forms come to persist while others decay."
2018,"Differential Effects of Performance Feedback on Multiple Strategic Changes Product and geographic diversification are both important corporate strategies for firm growth and performance. Yet, some firms choose to emphasize one form of diversification over the other. A handful of studies have shown that resource constraints and prior experience with a particular form of diversification matter in explaining why firms prioritize one type of diversification over the other. However, we still have very little understanding about how firms choose its expansion strategy. To further address this question, we investigate the relationship between performance feedback and the extent to which firms pursue product and geographic expansions. We propose that as performance drops below the aspiration level, product diversification increases more than geographic diversification as a means to improve performance. As performance rises above the aspiration level, product diversification is reduced more than geographic diversification because the former may hurt profitability but the latter could sustain long-term performance. These relationships are contingent on organizational size in light of its search implications. During performance deteriorations, larger firms are less likely to embrace product and geographic diversification due to bureaucratic controls that constrain strategic change. By contrast, during outperformance, larger firms prefer both types of diversification due to slack resources that facilitate strategic change. Empirical results using Standard & Poors 1500 firms from 1998 to 2006 broadly support our hypotheses."
2018,"Analyzing the Effects of Performance Feedback on Sharing and Bearing Risk: A Meta-Analysis Performance feedback theory is used to explain various forms of organizational actions. The central proposition of the theory is that organizations change the intensities of these actions depending on their performance relative to an aspiration level. While the effects of performance feedback on organizational actions are differentiated for different feedback mechanisms, it is assumed that they are independent of the type of action. However, recent proliferations in performance feedback research suggest that the degrees and types of risks associated with these different actions may play an important role on these relationships. Therefore, we propose to differentiate the effects of performance feedback for the organizational actions with opposing risks management alternatives; risk sharing and risk bearing actions. We use meta- analytical techniques to test our differentiation hypotheses. Our results show that performance below aspirations has a stronger impact on risk sharing actions, while performance above aspirations has a stronger impact on risk bearing actions. Further, we find that performance relative to social aspiration has a stronger impact on risk sharing actions, while performance relative to historical aspiration has a stronger impact on risk bearing actions. Given that the differences depend on the risk management preferences, we draw important implications for the performance feedback theory and the behavioral theory of the firm."
2018,"How Do Private Firms Respond To Performance Feedback? The Role of Governance and Self-Enhancement Despite the substantial growth of research on performance feedback and strategic changes, few studies consider the role of governance in guiding a firms response to low performance. In this paper, we explore the impact of board independence on performance feedback in private firms. This domain is theoretically intriguing because the owners of these firms are deeply (if not directly) involved in firm oversight and most are owner-managed. Yet, despite the alignment of ownership interest and reduced need to monitor management, most private firms appoint boards. While prior literature frequently argued that boards merely have a symbolic function in private firms, we extend theory to argue that owners have incentive to appoint boards to limit the potential detrimental impact that self-enhancement and other sources of bias can have on decision-making in this setting. Using 19 years of data from 8,543 Belgian private firms, we find that strategic investment in response to low performance increases with board independence, and decreases with director affiliation. Overall, this paper turns attention to the role of governance in guiding private firms' responses to performance feedback, and begins to incorporate research on individual level cognitive processes with organizational level research on performance feedback."
